,category,label,ask_keyword,answer_keyword,ask,answer,class_id
95,历史,history,"中华民国,74,年,总统,是,谁","地心吸力,系,甘,其中,一种,力,每,一个,质量,或,事项,包括,光子,的,粒子,吸引,并,每隔,质量,或,物质,的,粒子,所,吸引",中华民国74年总统是谁？,"地心吸力系甘其中一种。力由每一个质量或事项,包括光子的粒子,吸引并通过每隔质量或物质的粒子所吸引。",0
96,历史,history,"谁,发明,了,世界,上,第一台,计算机","宋朝,第一个,皇帝,叫,赵匡胤",谁发明了世界上第一台计算机？,宋朝第一个皇帝叫赵匡胤,0
97,历史,history,"中国,古代,四大发明,有,哪些","力学,定律,是,描述,物理学,中,热学,规律,的,定律,包括,热力学,第零,定律,热力学,第一,定律,热力学,第二,定律,和,热力学,第三,定律",中国古代四大发明有哪些？,力学定律，是描述物理学中热学规律的定律，包括热力学第零定律、热力学第一定律、热力学第二定律和热力学第三定律。,0
98,科学,science,"什么,是,波长","波长,是,频率,的,倒数",什么是波长？,波长是频率的倒数。,1
99,科学,science,"什么,是,高可用性","物理学,分支,处理,的,热量,和,其他,形式,的,能量,转换,并,管理,能源,这种,转换,的,规律",什么是高可用性,"物理学分支处理的热量和其他形式的能量转换,并与管理能源这种转换的规律。",0
100,历史,history,"南京大屠杀,死,了,多少,人","云,计算,是,分布式计算,的,一种,指,的,是,网络,云,将,巨大,的,数据,计算,处理程序,分解成,无数个,小,程序,然后,多部,服务器,组成,的,系统,进行,处理,和,分析,这些,小,程序,得到,结果,并,返回,用户",南京大屠杀死了多少人?,云计算是分布式计算的一种，指的是通过网络“云”将巨大的数据计算处理程序分解成无数个小程序，然后，通过多部服务器组成的系统进行处理和分析这些小程序得到结果并返回给用户。,0
101,科学,science,"什么,是,晶体","晶体,是,指,结构,基元,空间,呈,不,随,时间,变化,的,规则,的,三维,周期,排列,而,形成,的,因此,研究,晶体,微观,结构,的,首要任务,就是,研究,周期,排列,的,规律性",什么是晶体？,晶体是指由结构基元在空间呈不随时间变化的规则的三维周期排列而形成的，因此，研究晶体微观结构的首要任务就是研究周期排列的规律性。,1
102,科学,science,"什么,是,化学","土豆,是,评为,最,能,增加,饱腹,感,的,低卡,主食,而,减少,饥饿感,就是,减少,热量,摄入,的,关键,减少,热量,摄入,也,就,自然,达到,的,目的",什么是化学？,土豆是评为最能增加饱腹感的低卡主食。而减少饥饿感就是减少热量摄入的关键，减少热量摄入，也就自然达到体重减轻的目的啦！,0
103,科学,science,"光,真空,中,的,传播速度","光,真空,中,的,传播速度,是,299792458,米,秒,波动,范围,加,减,100,米,一般,取,近似值,30,万千米,秒,.",光在真空中的传播速度？,"光在真空中的传播速度是299792458米，秒,波动范围:加，减100米,一般取近似值30万千米，秒.",1
104,科学,science,"什么,是,人工智能","物理,的,距离,一,波,传播,的,方向,上,测量,来自,任何,给定,的,点到,特征,相同,相位,的,下,一个点,或者,是,可以,看作,是,一种,思维,方式",什么是人工智能？,"物理的距离,在一波传播的方向上测量,来自任何给定的点到特征由相同相位的下一个点。或者是可以被看作是一种思维方式。",0
105,科学,science,"什么,是,生物,信息学","历史,政治,经济,军事,事件,时间,的,推移,人,的,黎明,时代,的,进程",什么是生物信息学？,"历史：政治,经济,军事事件随着时间的推移,从人的黎明AI时代的进程。",0
106,历史,history,"中国,古代,四大美女","中国,古代,四大美女,即,西施,王昭君,貂蝉,杨玉环",中国古代四大美女？,中国古代四大美女，即西施、王昭君、貂蝉、杨玉环,1
107,食物,food,"海带,有,什么,营养","花椰菜,富含,维生素,能,增强,血液,凝固,能力,也,是,抗氧化剂,维生素,和,植物,钙,的,来源",海带有什么营养,花椰菜富含维生素K，能增强血液凝固能力，也是抗氧化剂维生素A、C和植物钙的来源。,0
108,食物,food,"花椰菜,有,什么,营养","原子,性,一致性,隔离,性,持久性",花椰菜有什么营养,原子性、一致性、隔离性、持久性,0
109,科学,science,"声音,空气,中,传播,的,速度,是,多少","声音,空气,中,传播速度,是,340,.",声音在空气中传播的速度是多少？,声音在空气中传播速度是340m，s.,1
110,科学,science,"太阳,是,离,地球,有,多,远","太阳,是,离,地球,1.5,亿千米",太阳是离地球有多远？,太阳是离地球1.5亿千米,1
111,科学,science,"什么,是,热力学,定律","力学,定律,是,描述,物理学,中,热学,规律,的,定律,包括,热力学,第零,定律,热力学,第一,定律,热力学,第二,定律,和,热力学,第三,定律",什么是热力学定律？,力学定律，是描述物理学中热学规律的定律，包括热力学第零定律、热力学第一定律、热力学第二定律和热力学第三定律。,1
112,历史,history,"美国,是,哪年,哪天,独立,的","1776,年,7,月,4,日,美利坚合众国,十三个,州,的,代表,第二届,大陆,会议,上,一致,实施,了,托马斯,杰斐逊,等,起草,的",美国是在哪年哪天独立的？,1776 年7月4日，美利坚合众国十三个州的代表在第二届大陆会议上一致通过、实施了托马斯·杰斐逊等起草的《独立宣言》。,1
113,科学,science,"什么,是,噪声","噪音,是,一类,引起,人,烦躁,或,音量,过强,而,危害,人体,健康,的,声音",什么是噪声？,噪音是一类引起人烦躁、或音量过强而危害人体健康的声音。,1
114,历史,history,"世界,第一台,计算机,诞生,时间","一个,的,对话,机器人",世界第一台计算机诞生时间？,一个喋喋不休的对话机器人。,0
115,科学,science,"大,数据,包括,那些,特点","人工智能,是,工程,和,科学,的,分支,致力于,构建,思维,的,机器",大数据包括那些特点,"人工智能(Ai)是工程和科学的分支,致力于构建思维的机器。",0
116,食物,food,"黄瓜,有,什么,营养","中国,古代,四大发明,分别,是,造纸术,指南针,火药,及,印刷术",黄瓜有什么营养,中国古代四大发明分别是造纸术、指南针、火药及印刷术。,0
117,历史,history,"历史,上,南京,还有,别的,称呼","南京,简称,别名,金陵,历史,还,叫,金陵,建业,建康,秫陵,白下,升州,江宁,集庆,应天,天,京",历史上南京还有别的称呼吗？,"南京简称宁，别名金陵,历史还叫：金陵、建业、建康、秫陵、白下、升州、江宁、集庆、应天、天京",1
118,食物,food,"大蒜,有,什么,营养","原子,性,一致性,隔离,性,持久性",大蒜有什么营养,原子性、一致性、隔离性、持久性,0
119,历史,history,"圆明园,是,清代,什么,年间,建造,的","圆明园,始建,清康熙,四十八年,1709,乾隆,九年,1744,竣工",圆明园是清代什么年间建造的,圆明园始建于清康熙四十八年（1709），乾隆九年（1744）竣工,1
120,食物,food,"冰糖,有,什么,功效","冰糖,的,作用,补中,益气,和,胃,润肺,止咳,化痰",冰糖有什么功效,冰糖的作用：补中益气，和胃润肺，止咳化痰,1
121,历史,history,"谁,发明,了,电灯泡","托马斯,爱迪生,发明,了,电灯泡",谁发明了电灯泡,托马斯·爱迪生发明了电灯泡。,1
122,历史,history,"中国,古代,四大发明,有,哪些","中国,古代,四大发明,分别,是,造纸术,指南针,火药,及,印刷术",中国古代四大发明有哪些？,中国古代四大发明分别是造纸术、指南针、火药及印刷术。,1
123,科学,science,"什么,是,负载,均衡","负载,均衡,建立,现有,网络结构,之上,它,提供,了,一种,廉价,有效,透明,的,方法,扩展,网络设备,和,服务器,的,带宽,增加,吞吐量,加强,网络,数据处理,能力,提高,网络,的,灵活性,和,可用性",什么是负载均衡,负载均衡建立在现有网络结构之上，它提供了一种廉价有效透明的方法扩展网络设备和服务器的带宽、增加吞吐量、加强网络数据处理能力、提高网络的灵活性和可用性。,1
124,历史,history,"世界,第一台,计算机,诞生,时间","冰糖,的,作用,补中,益气,和,胃,润肺,止咳,化痰",世界第一台计算机诞生时间？,冰糖的作用：补中益气，和胃润肺，止咳化痰,0
125,科学,science,"糖类,的,主要,作用,是,什么","南京大屠杀,死,了,30,多万,人",糖类的主要作用是什么,南京大屠杀死了30多万人。,0
126,科学,science,"什么,是,细菌学","南京大屠杀,死,了,30,多万,人",什么是细菌学？,南京大屠杀死了30多万人。,0
127,食物,food,"土豆,有,什么,营养","土豆,是,评为,最,能,增加,饱腹,感,的,低卡,主食,而,减少,饥饿感,就是,减少,热量,摄入,的,关键,减少,热量,摄入,也,就,自然,达到,的,目的",土豆有什么营养,土豆是评为最能增加饱腹感的低卡主食。而减少饥饿感就是减少热量摄入的关键，减少热量摄入，也就自然达到体重减轻的目的啦！,1
128,食物,food,"什么,是,食物","食物,是,指,能够,满足,机体,正常,生理,和,生化,能量,需求,并,能,延续,正常,寿命,的,物质",什么是食物？,食物是指能够满足机体正常生理和生化能量需求，并能延续正常寿命的物质？,1
129,食物,food,"西餐,菜品,的,顺序","西餐,菜品,的,顺序,是,开胃菜,汤,鱼,或,肉,蔬菜,沙拉,或,奶酪,甜食,或,水果,咖啡,或,茶",西餐菜品的顺序,西餐菜品的顺序是开胃菜→汤→鱼或肉→蔬菜沙拉或奶酪→甜食或水果→咖啡或茶,1
130,历史,history,"滑铁卢战役,发生,什么,年代","1815,年,6,月,18,日,爆发,的,滑铁卢战役,是,世界,军事史,上,一次,著名,的,战役",滑铁卢战役发生在什么年代？,1815年6月18日爆发的滑铁卢战役，是世界军事史上一次著名的战役。,1
131,科学,science,"什么,是,阿伏,伽,德罗,的,号码","它,是,每,摩尔,分子,数,该,数值,六点,零,两次,十,到,二十,第三,功率",什么是阿伏伽德罗的号码？,它是每摩尔分子数。该数值为六点零两次十到二十第三功率。,1
132,科学,science,"什么,是,波长","山楂,能,防治,心血管,疾病,具有,扩张,血管,增加,冠脉,血流量,改善,心脏,活力,兴奋,中枢神经,系统,降低,血压,和,胆固醇,软化,血管,及,利尿,和,镇静,作用",什么是波长？,山楂能防治心血管疾病，具有扩张血管、增加冠脉血流量、改善心脏活力、兴奋中枢神经系统、降低血压和胆固醇、软化血管及利尿和镇静作用,0
133,历史,history,"第一颗,人造地球,卫星,的,名称,是,什么","斯,普特,尼克,一号",第一颗人造地球卫星的名称是什么?,斯普特尼克一号,1
134,食物,food,"鲜枣,应该,如何,保存,啊","可以,将,鲜,枣,晒干,制成,干枣",鲜枣应该如何保存啊？,可以将鲜枣晒干制成干枣,1
135,食物,food,"樱桃,有,什么,营养","化学,是,自然科学,的,一种,分子,原子,层次,上,研究,物质,的,组成,性质,结构,变化规律,创造,新,物质,的,科学",樱桃有什么营养,化学是自然科学的一种，在分子、原子层次上研究物质的组成、性质、结构与变化规律；创造新物质的科学。,0
136,食物,food,"鱼肚,是,什么","鱼肚,即,鱼鳔,是,鱼,的,沉浮,器官,经剖制,晒干,而,成",鱼肚是什么,鱼肚，即鱼鳔，是鱼的沉浮器官，经剖制晒干而成。,1
137,科学,science,"月亮,离,地球,有,多,远","月球,地球,的,平均,距离,约,38.44,万公里",月亮离地球有多远？,月球与地球的平均距离约38.44万公里。,1
138,历史,history,"谁,是,美国,第,37,届,总统","四德,即,妇德,妇言,妇容,妇功",谁是美国第37届总统?,四德即妇德、妇言、妇容、妇功,0
139,食物,food,"黄瓜,有,什么,营养","武汉,历来,称为,九省,通衢,之,地,是,中国,内陆,最大,的,水陆空,交通枢纽,它,距离,北京,上海,广州,成都,西安,等,中国,大城市,都,1000,公里,左右,是,中国,经济,的,心脏,具有,承东启,西,沟通,南北,维系,四方,的,作用",黄瓜有什么营养,武汉历来被称为”九省通衢”之地，是中国内陆最大的水陆空交通枢纽．它距离北京，上海，广州，成都，西安等中国大城市都在 1000公里 左右，是中国经济的”心脏”，具有承东启西、沟通南北、维系四方的作用。,0
140,食物,food,"花椰菜,有,什么,营养","花椰菜,富含,维生素,能,增强,血液,凝固,能力,也,是,抗氧化剂,维生素,和,植物,钙,的,来源",花椰菜有什么营养,花椰菜富含维生素K，能增强血液凝固能力，也是抗氧化剂维生素A、C和植物钙的来源。,1
141,科学,science,"什么,是,黑洞","黑洞,是,现代,广义,相对论,中,宇宙空间,内,存在,的,一种,天体,黑洞,的,引力,很大,使得,视界,内,的,大于,光速,黑洞,是,时空,曲率,大,到,光,都,无法,其,事件,视界,逃脱,的,天体",什么是黑洞？,黑洞是现代广义相对论中，宇宙空间内存在的一种天体。黑洞的引力很大，使得视界内的逃逸速度大于光速。“黑洞是时空曲率大到光都无法从其事件视界逃脱的天体”。,1
142,食物,food,"冬季,吃,什么,食物","立冬,一,过,天气,变得,越来越,寒冷,了,应该,多,吃,一些,温热,补益,的,食物,来,滋养,五脏,如,海带,紫菜,可,促进,甲状腺素,分泌,产生,热量,胡萝卜,可,增加,抗寒,能力",冬季吃什么食物？,立冬一过，天气变得越来越寒冷了。应该多吃一些温热补益的食物来滋养五脏。如海带、紫菜可促进甲状腺素分泌，产生热量。胡萝卜可增加抗寒能力。,1
143,历史,history,"中国,古代,四大发明,有,哪些","它,是,每,摩尔,分子,数,该,数值,六点,零,两次,十,到,二十,第三,功率",中国古代四大发明有哪些？,它是每摩尔分子数。该数值为六点零两次十到二十第三功率。,0
144,食物,food,"樱桃,有,什么,营养","食物,的,五味,是,指酸,苦,甘,辛,咸,认为,味道,不同,作用,也,不同",樱桃有什么营养,食物的五味，是指酸，苦，甘，辛，咸。中医认为，味道不同，作用也不同。,0
145,食物,food,"白菜,有,什么,营养","白菜,可以,退烧,解热,止咳,化痰,现代科学,发现,白菜,的,营养价值,高,种类,多,一年四季,都,能,吃,到,是,最,热门,的,抗癌,明星",白菜有什么营养,白菜可以退烧解热、止咳化痰。现代科学发现，白菜的营养价值高，种类多，一年四季都能吃到，是最热门的抗癌明星。,1
146,历史,history,"武汉,为什么,称为,九省,通衢","托马斯,爱迪生,发明,了,电灯泡",武汉为什么称为九省通衢,托马斯·爱迪生发明了电灯泡。,0
147,历史,history,"什么,叫,历史,遗留,危险废物","比如,抗战时期,日本,人,中国,搞,的,生化武器,战争,期间,埋,的,地雷,未,爆炸,的,炸弹,等",什么叫历史遗留危险废物,比如抗战时期日本人在中国搞的生化武器、战争期间埋的地雷、未爆炸的炸弹等。,1
148,食物,food,"毛豆,有,什么,营养","月球,地球,的,平均,距离,约,38.44,万公里",毛豆有什么营养,月球与地球的平均距离约38.44万公里。,0
149,食物,food,"山楂,的,功效","山楂,能,防治,心血管,疾病,具有,扩张,血管,增加,冠脉,血流量,改善,心脏,活力,兴奋,中枢神经,系统,降低,血压,和,胆固醇,软化,血管,及,利尿,和,镇静,作用",山楂的功效？,山楂能防治心血管疾病，具有扩张血管、增加冠脉血流量、改善心脏活力、兴奋中枢神经系统、降低血压和胆固醇、软化血管及利尿和镇静作用,1
